# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.000000000000000000e+03 9.930000000000000000e+02 1.284000000000000057e+02 2.270000000000000018e+00
2.250000000000000000e+03 1.084000000000000000e+03 1.180999999999999943e+02 2.479999999999999982e+00
2.500000000000000000e+03 1.171000000000000000e+03 1.095000000000000000e+02 2.669999999999999929e+00
2.750000000000000000e+03 1.255000000000000000e+03 1.022999999999999972e+02 2.850000000000000089e+00
3.000000000000000000e+03 1.337000000000000000e+03 9.598000000000000398e+01 3.029999999999999805e+00
3.250000000000000000e+03 1.416000000000000000e+03 9.051000000000000512e+01 3.189999999999999947e+00
3.500000000000000000e+03 1.493000000000000000e+03 8.568000000000000682e+01 3.350000000000000089e+00
3.750000000000000000e+03 1.567000000000000000e+03 8.140000000000000568e+01 3.500000000000000000e+00
4.000000000000000000e+03 1.640000000000000000e+03 7.756999999999999318e+01 3.649999999999999911e+00
4.500000000000000000e+03 1.781000000000000000e+03 7.098999999999999488e+01 3.919999999999999929e+00
5.000000000000000000e+03 1.915000000000000000e+03 6.554000000000000625e+01 4.179999999999999716e+00
5.500000000000000000e+03 2.044000000000000000e+03 6.092999999999999972e+01 4.419999999999999929e+00
6.000000000000000000e+03 2.168000000000000000e+03 5.699000000000000199e+01 4.650000000000000355e+00
6.500000000000000000e+03 2.288000000000000000e+03 5.357000000000000028e+01 4.870000000000000107e+00
7.000000000000000000e+03 2.404000000000000000e+03 5.057000000000000028e+01 5.070000000000000284e+00
8.000000000000000000e+03 2.628000000000000000e+03 4.556000000000000227e+01 5.459999999999999964e+00
9.000000000000000000e+03 2.842000000000000000e+03 4.152000000000000313e+01 5.820000000000000284e+00
1.000000000000000000e+04 3.050000000000000000e+03 3.818999999999999773e+01 6.150000000000000355e+00
